"","Gene","reg_within","reg_between","targ_within","targ_between"
"1","nurse_LOC105836863",0.28897097831256,0.0949182080310413,0.379909391151146,0.267632277646306
"2","nurse_LOC105831721",0.26056538602334,0.0889029268071049,0.392628885802119,0.213595977913134
"3","nurse_LOC105832724",0.255985935065899,0.087035839117818,0.400149257754868,0.226694184928238
"4","nurse_LOC105829984",0.24571702216784,0.119601121199968,0.381898486985569,0.2320565559387
"5","nurse_LOC105829383",0.242242789238195,0.0937195614686984,0.371195822415993,0.2439994395344
"6","nurse_LOC105829316",0.22311032379798,0.0958719190008766,0.397860886825289,0.250638858758411
"7","nurse_LOC105836258",0.264578057100041,0.121594437333808,0.407100503025909,0.194611497605346
"8","nurse_LOC105831958",0.332479507158759,0.127498278909138,0.360566731308226,0.370033195128595
"9","nurse_LOC105829010",0.7754000981076,0.109129857236392,0.709829849827268,0.100777676856367
"10","nurse_LOC105836918",0.497441344992795,0.0991989599524287,0.642528625370094,0.144418301810155
"11","nurse_LOC105830622",0.676388824147747,0.0755682589242656,0.705054783979378,0.0951150096594823
"12","nurse_LOC105834908",0.347714894721188,0.113532500422457,0.521250930873756,0.186415472442146
"13","nurse_LOC105832216",0.480828336484433,0.155815685129717,0.514790398794056,0.268069660367248
"14","nurse_LOC105831084",0.376129939832411,0.124866011131721,0.464791487953278,0.2833845987264
"15","nurse_LOC105835909",0.491549619854193,0.164913029263108,0.504988471222424,0.284642378651011
"16","nurse_LOC105834120",0.728966845088049,0.094189255095375,0.704774487052013,0.101117150292983
"17","nurse_LOC105836378",0.412297236370005,0.0899543256028921,0.593746946275475,0.158227249856105
"18","nurse_LOC105829732",0.220891561753765,0.0980589235430084,0.365409202668855,0.342233579512901
"19","nurse_LOC105828609",0.774155953379711,0.100236645557301,0.672086661368538,0.120372186328585
"20","nurse_LOC105836480",0.834718406533211,0.101521646111859,0.712896777911618,0.0963307654268789
"21","nurse_LOC105837801",0.556279505259134,0.13693552136327,0.646267726464033,0.12381153081182
"22","nurse_LOC105834359",0.583014565757807,0.147711454088068,0.542761804769848,0.236856073534575
"23","nurse_LOC105836911",0.449943155478134,0.223099619175917,0.370503670628266,0.404075818591752
"24","nurse_LOC105836845",0.745725931754866,0.117281550601374,0.703565056472427,0.110258371496367
"25","nurse_LOC105830311",0.744758060886834,0.11292889277921,0.639188577866755,0.165857762696274
"26","nurse_LOC105837074",0.619010630559922,0.103511168698971,0.650741771264177,0.139658448814304
"27","nurse_LOC105840976",0.34326397508618,0.115911041379209,0.398142373265887,0.348437583316316
"28","nurse_LOC105828867",0.537861879243445,0.0774649805646726,0.654165477764447,0.133257256223754
"29","nurse_LOC105833822",0.961575071798361,0.0893318481043137,0.713491592197568,0.102247612243986
"30","nurse_LOC105836115",0.6385167709271,0.113669581768197,0.651287663193415,0.123967382521566
"31","nurse_LOC105831184",0.833677376121195,0.0993884152526426,0.685312142323958,0.121742838203582
"32","nurse_LOC105836415",0.771229177291479,0.0975497537104558,0.70342043496922,0.114161770827407
"33","nurse_LOC105832814",0.283846461879602,0.132446804472281,0.42050394545289,0.322140157427694
"34","nurse_LOC105834266",0.403903321230143,0.248029481897749,0.393607026985933,0.392510746856
"35","nurse_LOC105829444",0.620973075810125,0.125916896532712,0.622781617805599,0.151558626951036
"36","nurse_LOC105834238",0.713978595226848,0.0923737874912132,0.640227802610331,0.127820525028292
"37","nurse_LOC105835354",0.388510898035177,0.13643090315391,0.522764110363273,0.227538115132057
"38","nurse_LOC105830028",0.616018804354798,0.11940703214076,0.59327826560318,0.180974811528925
"39","nurse_LOC105833270",0.805637993278924,0.108967880008621,0.716130897899038,0.0985248008575206
"40","nurse_LOC105828868",0.46218712572473,0.196670128418457,0.523336781507472,0.281209896912372
"41","nurse_LOC105831892",0.581603794094724,0.271628343530757,0.460188350982732,0.322646736819544
"42","nurse_LOC105831379",0.634601799925189,0.131347975195261,0.688939869194065,0.102109422675947
"43","nurse_LOC105828308",0.191628466332881,0.154214315296651,0.314286134598158,0.380421196698773
"44","nurse_LOC105833690",0.734789473892983,0.231555189753921,0.656453463476351,0.151567156418863
"45","nurse_LOC105840840",0.631938701999735,0.0890782023984959,0.704735572294114,0.108563905360307
"46","nurse_LOC105835382",0.39971212530536,0.27910210399513,0.22671757411599,0.572533998779399
"47","nurse_LOC105837188",0.333363277637589,0.157286071295528,0.430327987345575,0.28966420031698
"48","nurse_LOC105836114",0.809479815841526,0.129966275059196,0.65175624829201,0.143864015051093
"49","nurse_LOC105840398",0.252375182191557,0.168100958422689,0.314061681945879,0.411447777545301
"50","nurse_LOC105829628",0.305617738166061,0.120138882155971,0.356194009140121,0.371734872580447
